0,13,13,0,20,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,25,25,21,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,0,0,0,29,29,0
0,13,13,0,25,20,20,0,0,0,0,0,0,0,0,0,0,0,0,21,29,28,21,14,0,0,0,19,13,0,0,0,0,0,28,28,28,0,0,0,12,0,26,0,0,27,0,29,29,0
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,14,0,0,0,25,0,0,26,0,28,0,28,33,24,0,0,26,26,26,24,0,29,27,31,29,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,49,49,0,0,16,0,0,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0
33,18,0,49,49,0,0,16,0,0,22,0,0,30,30,30,30,32,0,0,0,0,21,19,0,22,22,0,0,28,29,0,24,24,24,0,0,0,25,18,26,27,26,0,0,24,0,13,13,0
0,33,0,49,49,0,0,16,12,0,10,24,0,30,47,30,30,30,0,0,13,0,0,19,0,0,22,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0
0,33,0,0,0,0,0,16,16,0,24,37,0,30,0,30,30,30,0,0,0,0,0,21,0,0,22,17,22,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0
0,33,33,33,33,0,0,16,15,0,24,0,0,30,0,30,30,0,0,23,21,0,0,16,0,0,22,22,22,22,0,0,24,24,14,24,0,0,0,32,32,32,32,0,0,0,13,13,13,0
0,38,33,33,33,0,0,16,0,17,0,0,0,30,0,30,30,30,0,23,22,21,27,31,0,22,22,22,27,22,15,0,24,24,24,24,0,0,0,32,32,32,32,0,0,0,13,13,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,0,13,13,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,28,30,0,0,28,22,24,22,0,0,36,36,36,0,28,0,26,27,26,26,26,0,0,22,17,17,17,31,0,28,28,28,28,28,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,0,0,0,0,22,15,0,0,36,36,36,25,26,0,0,0,0,27,27,0,0,22,0,0,17,30,0,25,26,29,27,23,27,10,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,19,0,19,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,25,0,0,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33,0,0,18,0,0,0,0,0,17,27,0,29,28,0,0,26,0,0,0,0,0,23,0,0,26,0,0,18,18,10,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,30,30,0,0,18,11,18,0,0,0,17,25,0,29,0,0,0,0,0,0,20,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
0,27,0,36,0,37,0,26,17,31,0,22,0,17,29,0,29,0,0,0,25,0,20,20,0,0,22,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,24,0,0,20,0,0,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0,13,0,0,27,27,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,20,24,24,0,0,0,39,39,39,39,0,8,17,0,0,0,0,0,25,0,0,0,0,0,23,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,24,26,24,27,0,0,0,31,39,0,0,0,26,0,0,29,0,0,26,0,0,26,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,22,0,25,0,0,0,21,0,39,24,0,0,24,0,0,26,0,0,30,0,0,28,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,39,25,0,9,0,0,0,0,0,0,0,9,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,26,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,25,27,0,24,0,31,24,29,27,27,0,0,24,29,24,29,0,0,28,20,26,15,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
