57,69,16,4,94
81,69,16,4,0
61,69,15,4,94
70,69,23,2,95
76,70,23,2,0
56,70,19,4,0
93,70,29,2,0
70,70,12,1,0
55,71,9,1,0
81,71,25,4,0
30,71,28,2,91
51,70,27,4,94
64,71,19,3,94
68,71,15,3,95
81,72,20,4,97
51,72,18,4,94
78,72,14,1,0
76,72,19,4,97
56,72,26,4,94
81,73,23,4,97
54,73,21,4,94
61,74,26,4,0
76,74,18,4,0
45,74,18,1,92
81,74,20,1,97
52,74,18,4,94
79,74,16,4,97
70,73,15,2,95
72,73,14,2,0
68,73,15,2,95
73,77,21,4,0
53,78,22,4,109
63,78,22,4,110
52,77,20,4,109
51,78,23,4,109
65,78,21,4,0
77,78,20,4,112
71,78,21,4,111
89,78,21,4,113
54,78,17,4,109
73,78,21,4,0
93,78,13,4,113
90,78,24,4,113
87,78,24,4,113
94,78,16,4,113
91,78,17,3,113
51,79,22,4,109
86,79,19,3,0
73,79,22,4,0
53,80,11,1,119
64,80,24,4,0
85,81,24,1,113
96,82,14,4,0
94,82,14,4,113
31,81,22,2,108
71,82,20,3,111
78,82,25,4,112
79,82,25,3,0
84,82,28,4,113
87,82,17,4,113
89,82,18,4,113
90,82,29,3,113
76,82,15,4,112
81,83,14,4,0
68,83,14,1,111
47,86,25,4,126
63,86,16,4,128
42,86,24,4,126
44,86,19,3,126
43,53,28,3,69
43,54,26,4,69
38,53,24,4,68
39,56,25,4,68
39,57,25,4,68
48,61,24,1,0
61,65,16,4,82
30,54,18,4,67
31,56,25,4,0
52,21,13,1,18
54,19,15,1,18
55,19,11,1,0
35,30,24,4,30
35,32,11,1,30
36,31,11,1,30
36,32,26,4,30
39,32,29,3,30
39,30,22,4,30
31,31,27,4,40
30,29,13,1,40
43,32,25,1,34
64,28,30,3,37
40,24,11,1,26
38,32,29,2,30
60,28,20,2,36
63,32,26,4,36
37,40,13,1,45
36,38,13,1,45
31,40,30,1,44
30,46,18,4,61
30,47,25,4,61
51,48,13,1,57
58,44,29,1,57
60,45,29,3,57
61,45,26,2,57
30,53,18,4,67
30,64,24,4,79
61,54,10,1,70
51,64,21,3,82
56,65,12,4,82
63,61,18,2,82
64,62,14,2,82
46,53,16,1,69
35,61,20,4,0
58,73,19,2,94
52,70,29,4,94
59,69,16,4,94
53,81,21,2,119
56,82,21,2,119
61,82,19,3,110
62,82,26,1,110
64,82,27,2,110
59,78,24,3,110
61,78,20,4,110
62,78,21,4,110
60,79,12,1,110
61,79,20,1,110
55,78,22,4,109
56,78,22,4,0
51,82,27,4,119
53,82,20,2,0
30,74,25,2,91
59,81,18,4,110
59,82,26,4,110
53,70,11,1,0
58,70,12,1,94
43,87,27,3,126
47,91,30,4,126
44,91,32,4,0
39,86,26,4,125
34,86,25,4,125
35,86,16,4,125
36,86,28,3,125
30,87,24,4,124
30,86,25,3,124
30,89,26,1,124
54,86,26,4,127
56,86,28,3,127
55,88,24,4,127
60,89,20,3,128
60,91,31,2,128
55,94,30,3,135
55,95,30,3,135
54,94,13,1,135
59,95,29,3,136
61,94,24,1,136
62,95,20,4,136
63,95,16,4,136
64,94,24,4,136
64,95,24,4,0
61,99,25,4,136
60,97,27,2,0
51,99,27,4,135
52,99,27,4,135
54,99,27,4,135
56,99,27,4,0
55,98,29,4,135
51,96,27,3,135
35,94,32,4,132
43,97,28,2,133
43,99,26,2,133
44,89,22,2,126
30,91,21,4,124
38,95,23,2,132
34,88,30,2,125
34,89,22,4,125
34,90,27,4,125
52,90,25,4,127
53,91,24,4,127
37,86,22,4,125
98,47,27,4,0
98,49,28,3,0
81,45,12,1,58
80,45,27,2,58
78,48,25,2,58
79,49,26,4,58
81,47,27,4,0
80,49,26,4,58
81,49,28,4,58
77,40,25,3,48
78,40,22,1,48
93,49,28,3,60
95,36,16,1,50
90,37,14,2,50
72,37,26,4,48
69,39,16,1,48
87,40,13,1,50
85,38,22,4,50
71,56,19,2,71
70,53,25,4,71
68,53,27,1,71
67,95,24,2,129
67,94,19,4,129
68,91,28,1,0
68,90,16,4,129
68,89,17,4,0
69,24,21,2,27
71,23,27,3,0
78,19,14,4,20
80,19,24,3,20
71,28,18,4,38
76,28,24,3,38
76,32,25,4,38
78,32,26,4,38
78,28,25,4,38
79,28,24,4,38
81,29,12,4,0
85,31,26,4,39
86,32,18,4,39
88,32,24,3,39
89,32,28,4,39
87,28,24,4,39
85,28,25,3,39
85,29,25,4,39
89,28,26,4,39
98,29,24,3,0
98,27,25,4,0
95,21,21,2,21
96,20,20,2,0
96,22,11,1,21
87,23,24,1,21
98,32,19,4,0
79,20,11,1,20
68,30,8,1,0
75,29,10,1,0
68,28,28,2,38
74,28,26,4,38
75,28,20,4,38
86,24,15,4,21
74,37,25,1,48
75,36,24,1,48
72,40,13,1,48
81,38,21,2,48
80,36,33,2,48
80,39,12,1,48
87,37,18,4,50
93,37,24,4,50
96,36,17,4,50
97,36,18,4,50
98,36,26,3,0
98,40,11,1,0
96,41,26,1,50
95,41,27,1,50
93,40,26,1,50
92,40,19,4,50
90,40,29,4,50
98,45,26,4,0
96,45,26,1,60
92,45,30,2,59
93,45,30,1,0
97,48,17,1,60
71,53,24,4,71
73,53,27,3,71
74,53,23,4,71
75,53,22,4,71
80,53,29,4,71
81,53,28,2,71
75,55,21,2,71
80,61,20,4,0
71,61,28,4,0
71,64,9,1,84
68,64,11,1,84
69,64,11,1,84
81,65,26,3,0
81,64,18,4,84
87,64,12,1,0
90,66,21,4,85
91,66,16,4,0
92,65,9,1,85
93,65,14,4,85
97,61,17,4,85
93,53,21,3,72
95,53,20,3,72
90,55,21,1,0
90,53,26,4,72
85,53,32,2,72
85,55,18,2,0
85,55,24,4,0
84,57,19,4,72
86,57,19,4,72
87,57,21,4,72
89,57,17,4,72
72,54,11,1,0
75,54,11,1,71
89,56,15,1,72
85,56,24,4,72
92,62,11,1,85
93,62,12,1,85
94,62,8,1,0
68,61,23,4,83
70,65,18,4,84
71,65,15,4,84
79,61,29,3,84
85,66,27,2,85
86,66,16,4,85
87,65,19,4,85
89,53,19,3,72
68,81,17,4,111
68,79,20,4,0
68,77,27,4,111
70,78,15,4,111
72,82,17,4,111
73,82,18,4,0
75,82,24,3,112
75,81,18,4,112
75,79,18,3,112
81,81,29,2,0
85,78,22,4,113
86,82,28,4,113
91,81,11,3,113
90,80,10,1,113
93,81,20,2,113
96,74,17,3,93
95,74,17,4,93
90,74,19,4,93
89,74,24,4,93
87,73,23,4,93
85,70,17,4,98
94,69,15,1,93
95,69,13,4,93
96,70,17,4,93
98,71,14,4,0
98,72,14,4,0
98,73,13,1,0
97,74,15,1,93
98,74,17,1,0
96,81,11,1,0
86,71,20,2,98
90,72,22,3,93
91,74,14,3,93
93,74,28,4,93
98,70,18,3,0
78,78,25,4,112
81,78,19,4,0
81,79,21,4,0
85,73,15,3,93
29,48,22,1,61
29,53,12,1,67
29,61,24,4,79
94,21,9,1,21
60,96,25,4,0
60,54,9,1,0
69,36,27,1,48
97,46,11,1,60
71,2,15,1,6
69,15,13,1,14
92,12,25,1,15
97,6,26,1,9
80,6,28,2,8
72,7,13,1,8
87,4,28,1,0
79,3,15,1,8
47,98,22,2,134
44,95,20,2,133
60,87,22,2,128
51,87,20,2,127
12,88,62,1,121
18,86,11,1,122
14,82,32,2,118
1,81,20,1,104
28,78,28,2,108
6,79,17,1,104
63,73,19,2,0
89,70,23,2,98
39,71,21,1,92
4,71,24,2,87
2,64,19,1,76
35,53,19,1,68
20,55,27,1,66
12,55,29,1,65
87,46,17,1,59
74,46,21,1,58
55,46,13,1,57
45,45,20,1,56
14,47,20,1,52
22,45,13,1,54
57,38,16,1,47
18,37,27,1,49
28,38,20,1,44
47,32,22,2,34
91,29,22,2,39
47,28,15,2,34
43,28,21,2,33
39,28,17,1,30
54,23,43,2,18
91,22,21,2,21
80,23,25,2,0
72,20,25,2,20
45,23,21,1,23
76,15,15,1,14
72,7,27,1,8
14,82,13,2,118
6,79,29,1,104
6,79,28,1,104
39,71,35,1,92
74,46,13,1,58
57,38,15,1,47
57,38,28,1,47
18,37,12,1,49
39,28,67,1,30
68,87,0,3,129
51,98,0,4,135
51,45,13,1,57
48,47,20,4,56
21,82,15,1,106
62,79,0,1,110
43,57,0,1,69
98,46,0,1,0
97,3,0,1,9
23,2,0,1,0
9,5,0,1,0
19,21,0,1,0
6,12,34,1,10
23,9,0,1,0
10,99,11,1,0
31,65,0,1,79
9,2,24,1,7
96,79,0,1,0
64,20,0,1,19
64,37,0,1,47
6,55,0,1,64
3,47,0,1,0
91,14,0,1,15
31,49,0,1,61
21,46,0,1,54
36,60,0,1,80
69,38,16,1,48
69,38,16,1,48
22,45,13,1,54
