0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,27,26,28,27,27,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,0,23,23,23,23,23,23,23,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,27,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,0,23,23,23,23,23,23,0,0,0,0,15,15,15,0,0,0,0,0,21,21,21,21,21,0,0,0,0,0,0,16,18,16,16,16,16,0,16,16,16,0,0
0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,32,32,32,32,32,32,32,0,21,21,21,21,13,21,21,0,23,23,23,23,23,23,23,0,0,0,0,15,15,0,0,0,0,0,21,21,21,15,21,21,0,0,0,16,16,16,16,16,16,16,16,24,16,16,16,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,23,23,23,23,24,23,23,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,0,0,0,0,0,16,16,28,0,0,0,0,16,16,16,16,16,16,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,32,32,32,18,32,32,32,0,21,21,21,21,21,21,21,0,23,23,23,23,23,23,23,23,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,21,0,0,0,16,16,0,0,0,0,0,16,16,16,16,16,16,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,23,23,23,23,23,23,23,0,0,0,0,0,21,21,21,21,21,15,21,21,21,21,28,21,0,0,0,16,16,0,0,0,0,0,16,14,16,16,16,26,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,27,27,0,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,0,23,23,23,23,23,0,0,0,0,21,21,21,21,27,21,21,21,21,27,21,21,21,0,0,0,0,16,16,0,0,0,0,0,16,16,16,0,0,16,16,0
0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,32,32,32,32,32,32,0,0,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,16,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,0,0,0,32,32,32,32,32,0,0,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,27,27,27,27,27,27,0,0,32,32,32,32,32,32,32,0,21,21,21,21,21,21,21,0,0,0,0,0,0,18,18,18,0,13,13,13,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,0,0,0,0,0,0,0,0,32,32,32,16,32,32,32,0,21,21,21,21,21,0,0,0,0,0,0,0,18,18,15,0,0,13,13,13,0,0,16,20,16,24,0,16,16,16,0,0,0,0,16,26,14,16,16,16,19,16,16,16,16,16,16,19,0,0
0,0,0,0,0,33,34,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,17,17,17,17,17,0,0,0,32,32,32,32,32,32,32,0,0,21,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,13,13,13,0,0,16,16,16,16,0,16,14,16,16,11,0,0,16,16,16,16,16,16,16,16,25,16,16,19,16,16,21,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,17,17,18,17,17,0,0,0,32,32,32,32,32,66,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,0,0,0,0,0,9,16,10,0,16,16,0,16,26,0,0,0,0,0,16,16,12,16,16,16,0,0,0,16,16,0,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,17,17,17,17,17,0,0,0,0,0,0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,18,21,18,18,18,17,18,0,16,16,0,16,0,16,11,16,16,0,0,0,0,10,9,0,0,16,0,16,10,16,9,16,0,0,16,16,9,16,16,0,0
0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,17,17,17,17,17,0,0,0,0,0,0,32,32,32,0,0,0,0,0,0,0,12,12,0,0,16,9,30,18,18,18,0,0,16,16,13,16,16,16,14,16,16,15,16,24,16,16,18,0,0,16,16,16,16,15,15,0,16,20,23,16,15,0,16,16,0
0,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,29,0,0,0,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,11,0,0,18,0,0,0,0,0,0,0,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,0
0,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,11,0,0,0,17,21,31,17,17,17,0,0,0,19,19,19,19,0,0,19,23,19,8,14,19,24,15,0,0,17,17,15,17,14,17,20,17,17,17,17,17,0,20,20,0
0,33,33,33,33,44,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,17,17,17,17,17,0,0,0,0,21,21,21,0,0,0,0,24,24,24,24,24,0,0,0,0,17,17,17,17,17,0,0,0,0,19,19,24,19,25,19,19,19,0,19,19,11,19,19,0,0,17,15,17,17,17,17,17,17,17,21,17,17,20,20,20,0
0,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,17,17,17,0,0,0,0,0,21,21,21,21,0,0,0,0,24,24,13,24,0,0,0,0,0,0,0,0,0,17,17,0,0,0,19,19,19,19,19,19,19,19,9,19,19,19,19,19,0,0,17,18,0,0,17,17,17,9,17,17,9,21,0,20,20,0
0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,34,35,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,0,0,0,24,24,24,24,24,24,0,0,24,29,0,0,0,0,0,0,0,0,19,0,0,19,19,11,0,0,19,19,0,0,0,0,0,17,17,0,17,17,17,17,21,17,17,17,17,11,0,0,0
0,33,33,33,33,33,33,33,33,33,33,35,33,16,33,33,0,34,34,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,0,0,0,0,0,11,11,0,21,21,21,21,21,21,21,0,0,24,24,24,43,24,24,0,0,24,24,24,0,0,0,0,0,0,0,0,21,27,19,19,19,19,20,19,19,0,25,0,0,0,17,18,17,24,17,17,17,17,17,17,17,14,17,17,27,0
0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,34,34,0,0,0,0,0,14,13,14,0,0,47,47,0,0,0,0,0,0,0,0,11,11,0,21,21,21,21,21,21,21,0,24,24,24,0,0,24,24,0,0,24,19,24,0,0,0,0,0,21,21,21,21,0,19,21,19,25,19,19,19,19,19,19,0,0,0,17,15,0,0,0,0,17,17,17,0,17,25,17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,10,10,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,26,26,0,21,21,0,22,22,22,22,0,0,28,26,0,0,0,0,0,0,20,0,20,0,26,26,0,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,27,0,0,24,24,24,24,0,0,0,0,0,0,0,24,24,24,25,0
0,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,0,10,10,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26,67,26,0,21,21,0,22,22,15,22,0,0,26,0,20,23,24,20,24,22,20,20,20,0,26,30,0,0,25,28,0,25,18,25,25,26,20,24,26,25,24,25,0,0,0,24,25,24,24,24,26,24,0,0,0,0,24,26,24,0,0
0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,10,10,0,0,0,0,0,0,0,0,19,19,19,13,0,0,0,26,26,0,0,26,26,0,0,21,21,0,0,22,22,22,0,0,23,0,0,0,0,20,20,0,20,20,20,0,26,23,0,0,25,25,0,0,25,0,0,25,10,0,0,0,0,25,12,0,0,24,25,24,10,0,24,24,22,24,0,0,0,24,24,24,0
0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,10,10,10,0,0,0,0,0,0,19,19,19,0,19,19,0,0,26,24,0,0,26,22,0,0,0,21,0,22,22,22,22,0,0,0,0,0,0,20,20,20,0,20,0,11,0,26,0,0,0,25,8,0,0,0,10,0,0,25,9,0,0,25,25,0,0,0,24,0,24,0,0,24,0,24,24,13,0,10,24,9,0,0
0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,10,10,0,0,0,0,0,0,19,19,17,19,0,0,27,0,0,26,26,11,26,26,26,0,0,0,0,0,22,22,22,22,0,0,0,0,0,0,20,20,12,20,20,20,20,20,0,0,0,0,25,25,25,0,25,25,25,25,25,0,25,25,25,21,0,0,0,24,26,24,24,0,0,24,24,24,24,24,24,24,20,0,0
0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,11,11,0,19,19,19,19,0,0,0,0,0,26,11,26,26,29,29,26,0,22,25,22,24,22,22,22,0,12,12,12,12,0,20,20,20,20,20,23,26,20,26,20,27,0,25,28,27,25,27,25,25,24,25,25,25,26,25,25,25,27,0,24,24,18,24,24,28,26,26,26,24,24,15,24,24,19,0
